"unitid","institution name","year","EF2022A.Level of student","EF2022A.Grand total","EF2022A.Grand total men","EF2022A.Grand total women","EF2022A.American Indian or Alaska Native total","EF2022A.American Indian or Alaska Native men","EF2022A.American Indian or Alaska Native women","EF2022A.Asian total","EF2022A.Asian men","EF2022A.Asian women","EF2022A.Black or African American total","EF2022A.Black or African American men","EF2022A.Black or African American women","EF2022A.Hispanic total","EF2022A.Hispanic men","EF2022A.Hispanic women","EF2022A.Native Hawaiian or Other Pacific Islander total","EF2022A.Native Hawaiian or Other Pacific Islander men","EF2022A.Native Hawaiian or Other Pacific Islander women","EF2022A.White total","EF2022A.White men","EF2022A.White women","EF2022A.Two or more races total","EF2022A.Two or more races men","EF2022A.Two or more races women","EF2022A.Race/ethnicity unknown total","EF2022A.Race/ethnicity unknown men","EF2022A.Race/ethnicity unknown women","EF2022A.U.S. Nonresident total","EF2022A.U.S. Nonresident men","EF2022A.U.S. Nonresident women","EF2022A.Gender unknown","EF2022A.Another gender","EF2022A.Total of gender unknown and another gender","EF2022A.Total gender reported as one of the mutually exclusive binary categories (Men/Women)","IDX_EF"
"228778","The University of Texas at Austin","2022","Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","29465","12599","16866","28","14","14","6952","3245","3707","1320","454","866","8195","3226","4969","12","7","5","10038","4317","5721","1187","464","723","325","150","175","1408","722","686",,,,,"-2"
"228778","The University of Texas at Austin","2022","Full-time students, Undergraduate, Non-degree/certificate-seeking","147","81","66","0","0","0","14","7","7","8","4","4","19","5","14","0","0","0","29","12","17","2","0","2","0","0","0","75","53","22",,,,,"-2"
"228778","The University of Texas at Austin","2022","Full-time students, Graduate","10490","5227","5263","6","2","4","962","468","494","384","125","259","1337","570","767","5","0","5","4106","1947","2159","242","101","141","281","158","123","3167","1856","1311",,,,,"-2"
"228778","The University of Texas at Austin","2022","Full-time students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","1959","919","1040","2","1","1","334","155","179","66","30","36","516","212","304","1","1","0","613","302","311","70","26","44","32","20","12","325","172","153",,,,,"-2"
"228778","The University of Texas at Austin","2022","Full-time students, Undergraduate, Other degree/certificatee-seeking, Continuing","27506","11680","15826","26","13","13","6618","3090","3528","1254","424","830","7679","3014","4665","11","6","5","9425","4015","5410","1117","438","679","293","130","163","1083","550","533",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students total","3303","1624","1679","6","3","3","682","376","306","113","42","71","808","372","436","5","3","2","1404","699","705","117","43","74","58","27","31","110","59","51",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students, Undergraduate total","2718","1362","1356","5","3","2","638","352","286","80","33","47","672","315","357","4","3","1","1105","561","544","105","40","65","34","15","19","75","40","35",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students, Undergraduate, Degree/certificate-seeking total","2536","1280","1256","5","3","2","612","335","277","75","31","44","634","302","332","4","3","1","999","516","483","102","38","64","33","15","18","72","37","35",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students, Undergraduate, Degree/certificate-seeking, First-time","130","51","79","0","0","0","26","10","16","7","1","6","36","11","25","0","0","0","47","24","23","6","1","5","3","1","2","5","3","2",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","2406","1229","1177","5","3","2","586","325","261","68","30","38","598","291","307","4","3","1","952","492","460","96","37","59","30","14","16","67","34","33",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students, Undergraduate, Non-degree/certificate-seeking","182","82","100","0","0","0","26","17","9","5","2","3","38","13","25","0","0","0","106","45","61","3","2","1","1","0","1","3","3","0",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students, Graduate","585","262","323","1","0","1","44","24","20","33","9","24","136","57","79","1","0","1","299","138","161","12","3","9","24","12","12","35","19","16",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","79","29","50","0","0","0","9","3","6","4","2","2","18","4","14","0","0","0","27","15","12","2","0","2","4","1","3","15","4","11",,,,,"-2"
"228778","The University of Texas at Austin","2022","Part-time students, Undergraduate, Other degree/certificatee-seeking, Continuing","2327","1200","1127","5","3","2","577","322","255","64","28","36","580","287","293","4","3","1","925","477","448","94","37","57","26","13","13","52","30","22",,,,,"-2"
"230764","University of Utah","2022","All students total","34734","17671","17063","119","41","78","2472","1151","1321","471","218","253","4400","1965","2435","140","60","80","21283","10947","10336","1825","847","978","973","519","454","3051","1923","1128","1557","0","1557","33177","-2"
"230764","University of Utah","2022","All students, Undergraduate total","26355","13605","12750","94","34","60","2046","979","1067","381","177","204","3626","1631","1995","119","54","65","16470","8734","7736","1542","739","803","474","218","256","1603","1039","564","1527","0","1527","24828","-2"
"230764","University of Utah","2022","All students, Undergraduate, Degree/certificate-seeking total","25392","13146","12246","89","31","58","1993","952","1041","366","170","196","3573","1606","1967","111","49","62","16071","8543","7528","1512","728","784","230","125","105","1447","942","505",,,,,"-2"
"230764","University of Utah","2022","All students, Undergraduate, Degree/certificate-seeking, First-time","5520","2741","2779","15","5","10","407","179","228","62","32","30","794","342","452","27","9","18","3490","1750","1740","350","152","198","62","36","26","313","236","77",,,,,"-2"
"230764","University of Utah","2022","All students, Undergraduate, Other degree/certificate-seeking","19872","10405","9467","74","26","48","1586","773","813","304","138","166","2779","1264","1515","84","40","44","12581","6793","5788","1162","576","586","168","89","79","1134","706","428",,,,,"-2"
"230764","University of Utah","2022","All students, Undergraduate, Non-degree/certificate-seeking","963","459","504","5","3","2","53","27","26","15","7","8","53","25","28","8","5","3","399","191","208","30","11","19","244","93","151","156","97","59",,,,,"-2"
"230764","University of Utah","2022","All students, Graduate","8379","4066","4313","25","7","18","426","172","254","90","41","49","774","334","440","21","6","15","4813","2213","2600","283","108","175","499","301","198","1448","884","564","30","0","30","8349","-2"
"230764","University of Utah","2022","All students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","1472","730","742","8","4","4","94","46","48","28","11","17","211","90","121","12","5","7","950","482","468","77","38","39","24","13","11","68","41","27",,,,,"-2"
"230764","University of Utah","2022","All students, Undergraduate, Other degree/certificatee-seeking, Continuing","18400","9675","8725","66","22","44","1492","727","765","276","127","149","2568","1174","1394","72","35","37","11631","6311","5320","1085","538","547","144","76","68","1066","665","401",,,,,"-2"
"230764","University of Utah","2022","Full-time students total","28070","14286","13784","91","31","60","2032","938","1094","365","165","200","3452","1549","1903","101","48","53","17228","8796","8432","1506","702","804","592","350","242","2703","1707","996",,,,,"-2"
"230764","University of Utah","2022","Full-time students, Undergraduate total","21291","11035","10256","72","25","47","1706","804","902","296","135","161","2847","1289","1558","86","43","43","13402","7096","6306","1269","607","662","195","104","91","1418","932","486",,,,,"-2"
"230764","University of Utah","2022","Full-time students, Undergraduate, Degree/certificate-seeking total","21189","10979","10210","71","24","47","1701","801","900","293","133","160","2840","1288","1552","85","42","43","13376","7084","6292","1266","604","662","190","102","88","1367","901","466",,,,,"-2"
"230764","University of Utah","2022","Full-time students, Undergraduate, Degree/certificate-seeking, First-time","5294","2633","2661","15","5","10","394","174","220","60","30","30","750","323","427","22","8","14","3357","1679","1678","332","148","184","61","36","25","303","230","73",,,,,"-2"
"230764","University of Utah","2022","Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","15895","8346","7549","56","19","37","1307","627","680","233","103","130","2090","965","1125","63","34","29","10019","5405","4614","934","456","478","129","66","63","1064","671","393",,,,,"-2"
"230764","University of Utah","2022","Full-time students, Undergraduate, Non-degree/certificate-seeking","102","56","46","1","1","0","5","3","2","3","2","1","7","1","6","1","1","0","26","12","14","3","3","0","5","2","3","51","31","20",,,,,"-2"
"230764","University of Utah","2022","Full-time students, Graduate","6779","3251","3528","19","6","13","326","134","192","69","30","39","605","260","345","15","5","10","3826","1700","2126","237","95","142","397","246","151","1285","775","510",,,,,"-2"
"230764","University of Utah","2022","Full-time students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","1099","570","529","6","3","3","77","41","36","19","9","10","145","66","79","10","4","6","704","369","335","53","26","27","18","12","6","67","40","27",,,,,"-2"
"230764","University of Utah","2022","Full-time students, Undergraduate, Other degree/certificatee-seeking, Continuing","14796","7776","7020","50","16","34","1230","586","644","214","94","120","1945","899","1046","53","30","23","9315","5036","4279","881","430","451","111","54","57","997","631","366",,,,,"-2"
"230764","University of Utah","2022","Part-time students total","6664","3385","3279","28","10","18","440","213","227","106","53","53","948","416","532","39","12","27","4055","2151","1904","319","145","174","381","169","212","348","216","132",,,,,"-2"
"230764","University of Utah","2022","Part-time students, Undergraduate total","5064","2570","2494","22","9","13","340","175","165","85","42","43","779","342","437","33","11","22","3068","1638","1430","273","132","141","279","114","165","185","107","78",,,,,"-2"
"230764","University of Utah","2022","Part-time students, Undergraduate, Degree/certificate-seeking total","4203","2167","2036","18","7","11","292","151","141","73","37","36","733","318","415","26","7","19","2695","1459","1236","246","124","122","40","23","17","80","41","39",,,,,"-2"
"230764","University of Utah","2022","Part-time students, Undergraduate, Degree/certificate-seeking, First-time","226","108","118","0","0","0","13","5","8","2","2","0","44","19","25","5","1","4","133","71","62","18","4","14","1","0","1","10","6","4",,,,,"-2"
"230764","University of Utah","2022","Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","3977","2059","1918","18","7","11","279","146","133","71","35","36","689","299","390","21","6","15","2562","1388","1174","228","120","108","39","23","16","70","35","35",,,,,"-2"
"230764","University of Utah","2022","Part-time students, Undergraduate, Non-degree/certificate-seeking","861","403","458","4","2","2","48","24","24","12","5","7","46","24","22","7","4","3","373","179","194","27","8","19","239","91","148","105","66","39",,,,,"-2"
"230764","University of Utah","2022","Part-time students, Graduate","1600","815","785","6","1","5","100","38","62","21","11","10","169","74","95","6","1","5","987","513","474","46","13","33","102","55","47","163","109","54",,,,,"-2"
"230764","University of Utah","2022","Part-time students, Undergraduate, Other degree/certificatee-seeking, Transfer-ins","373","160","213","2","1","1","17","5","12","9","2","7","66","24","42","2","1","1","246","113","133","24","12","12","6","1","5","1","1","0",,,,,"-2"
"230764","University of Utah","2022","Part-time students, Undergraduate, Other degree/certificatee-seeking, Continuing","3604","1899","1705","16","6","10","262","141","121","62","33","29","623","275","348","19","5","14","2316","1275","1041","204","108","96","33","22","11","69","34","35",,,,,"-2"
"230959","Middlebury College","2022","All students total","2843","1303","1540","3","2","1","200","90","110","149","68","81","331","141","190","0","0","0","1574","744","830","194","90","104","37","11","26","355","157","198","0","0","0","2843","-2"
"230959","Middlebury College","2022","All students, Undergraduate total","2773","1293","1480","3","2","1","200","90","110","149","68","81","331","141","190","0","0","0","1547","741","806","194","90","104","18","10","8","331","151","180","0","0","0","2773","-2"
